Unnamed: 0,protocol,IP,hash ID,Time,F_Pck,B_Pck,F_P_L1,F_P_L2,F_P_L3,F_P_L4,B_P_L1,B_P_L2,B_P_L3,B_P_L4,F_Hash_IPT,B_Hash_IPT,F_P_L_A,B_P_L_A,F_IA_T_M,F_IA_T_S,A_M,I_M,F_TCP_S_C,B_TCP_S_C,Label_T,Label_AB,Label_Multi_A,Prelabel_T,Prelabel_AB,Prelabel_Multi_A
4332,6,10.1.1.2,2550164764,76.331086,0,100,0,0,0,0,0,0,100,0,16,15,0,508,0.0,212782.257,0.0,108263612.2,0,0,0,1,2,0,1,2
4349,6,10.1.1.2,2550164764,76.617472,0,100,0,0,0,0,0,0,100,0,16,16,0,508,0.0,89389.84,0.0,45481550.8,0,0,0,1,2,0,1,2
4356,6,10.1.1.2,2550164764,76.752352,0,100,0,0,0,0,0,1,99,0,16,16,0,506,0.0,189798.247,0.0,96083464.31,0,0,0,1,2,0,1,2
4359,6,10.1.1.6,2126477730,76.833703,0,100,0,0,0,0,0,0,100,0,16,16,0,416,0.0,42323.906,0.0,17606744.71,0,0,0,1,6,0,1,6
4360,6,10.1.1.3,159023198,76.83584,0,100,0,0,0,0,0,0,0,100,16,14,0,1516,0.0,18040.099,0.0,27363222.22,0,0,0,1,3,0,1,9
4366,6,10.1.1.7,1673646831,76.90333,0,100,0,0,0,0,0,0,100,0,16,16,0,261,0.0,18170.228,0.0,4744609.939,0,0,0,1,7,0,1,7
4369,6,10.1.1.9,3428079016,76.928053,0,100,0,0,0,0,0,0,1,99,16,16,0,1521,0.0,8995.656,0.0,13684911.48,0,0,0,1,9,0,1,9
4370,6,10.1.1.2,2550164764,76.95045,0,100,0,0,0,0,0,0,100,0,16,16,0,510,0.0,129229.004,0.0,65999836.84,0,0,0,1,2,0,1,2
4377,6,10.1.1.8,3884774358,76.994352,0,100,0,0,0,0,0,0,94,6,16,16,0,611,0.0,21295.283,0.0,13029306.06,0,0,0,1,8,0,1,8
4382,6,10.1.1.2,2550164764,77.059908,0,100,0,0,0,0,0,0,100,0,16,16,0,509,0.0,233879.726,0.0,119147687.8,0,0,0,1,2,0,1,2
4386,6,10.1.1.2,2550164764,77.218844,0,100,0,0,0,0,0,0,100,0,16,16,0,509,0.0,161071.099,0.0,82056060.64,0,0,0,1,2,0,1,2
4392,6,10.1.1.1,595229600,77.274225,0,100,0,0,0,0,0,1,12,87,16,16,0,1383,0.0,15355.345,0.0,21237055.9,0,0,0,1,1,0,1,1
4399,6,10.1.1.2,2550164764,77.412163,0,100,0,0,0,0,0,0,100,0,16,16,0,510,0.0,132423.554,0.0,67546606.61,0,0,0,1,2,0,1,2
4411,6,10.1.1.6,2126477730,77.59649,0,100,0,0,0,0,0,0,100,0,16,16,0,418,0.0,33561.134,0.0,14047348.14,0,0,0,1,6,0,1,6
4420,6,10.1.1.2,2550164764,77.679518,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,95752.85,0.0,49025459.43,0,0,0,1,2,0,1,2
4427,6,10.1.1.2,2550164764,77.883479,0,100,0,0,0,0,0,0,100,0,16,16,0,508,0.0,125514.109,0.0,63861578.66,0,0,0,1,2,0,1,2
4437,6,10.1.1.8,3884774358,78.100026,0,100,0,0,0,0,0,0,95,5,16,16,0,588,0.0,23153.298,0.0,13632661.72,0,0,0,1,8,0,1,8
4447,6,10.1.1.2,2550164764,78.347097,0,100,0,0,0,0,0,1,99,0,16,16,0,508,0.0,55217.897,0.0,28059526.52,0,0,0,1,2,0,1,2
4451,6,10.1.1.6,2126477730,78.453886,0,100,0,0,0,0,0,0,100,0,16,16,0,416,0.0,29857.853,0.0,12439975.7,0,0,0,1,6,0,1,6
4456,6,10.1.1.7,1673646831,78.53435,0,100,0,0,0,0,0,0,100,0,16,16,0,260,0.0,15695.701,0.0,4088416.262,0,0,0,1,7,0,1,7
4457,6,10.1.1.3,159023198,78.582515,0,100,0,0,0,0,0,0,0,100,16,16,0,1501,0.0,14656.419,0.0,22005733.0,0,0,0,1,3,0,1,3
4458,6,10.1.1.2,2550164764,78.59251,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,104313.925,0.0,53408729.49,0,0,0,1,2,0,1,2
4467,6,10.1.1.2,2550164764,78.744272,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,168685.168,0.0,86366806.26,0,0,0,1,2,0,1,2
4471,6,10.1.1.1,595229600,78.823874,0,100,0,0,0,0,0,3,8,89,16,16,0,1397,0.0,16519.87,0.0,23080240.75,0,0,0,1,1,0,1,1
4478,6,10.1.1.2,2550164764,78.927055,0,100,0,0,0,0,0,0,100,0,15,16,0,512,0.0,140056.691,0.0,71709026.03,0,0,0,1,2,0,1,2
4485,6,10.1.1.2,2550164764,79.071796,0,100,0,0,0,0,0,0,100,0,16,16,0,508,0.0,176867.866,0.0,89877174.98,0,0,0,1,2,0,1,2
4487,6,10.1.1.8,3884774358,79.113932,0,100,0,0,0,0,0,0,93,7,16,16,0,619,0.0,25248.889,0.0,15642191.65,0,0,0,1,8,0,1,8
4490,6,10.1.1.6,2126477730,79.143445,0,100,0,0,0,0,0,0,100,0,16,16,0,423,0.0,37125.178,0.0,15729195.43,0,0,0,1,6,0,1,6
4502,6,10.1.1.2,2550164764,79.378667,0,100,0,0,0,0,0,1,99,0,16,16,0,502,0.0,83422.628,0.0,41911528.41,0,0,0,1,2,0,1,2
4511,6,10.1.1.2,2550164764,79.583504,0,100,0,0,0,0,0,1,99,0,16,16,0,506,0.0,124977.515,0.0,63268617.4,0,0,0,1,2,0,1,2
4522,6,10.1.1.2,2550164764,79.754212,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,149963.523,0.0,76781323.78,0,0,0,1,2,0,1,2
4528,6,10.1.1.6,2126477730,79.854296,0,100,0,0,0,0,0,0,100,0,16,16,0,416,0.0,36013.175,0.0,15004529.35,0,0,0,1,6,0,1,6
4529,6,10.1.1.2,2550164764,79.876345,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,209607.94,0.0,107319265.1,0,0,0,1,2,0,1,2
4532,6,10.1.1.9,3428079016,79.954208,0,100,0,0,0,0,0,0,2,98,16,16,0,1516,0.0,8459.58,0.0,12831490.81,0,0,0,1,9,0,1,9
4535,6,10.1.1.2,2550164764,80.011813,0,100,0,0,0,0,0,0,100,0,16,16,0,506,0.0,188974.509,0.0,95666455.64,0,0,0,1,2,0,1,2
4538,6,10.1.1.3,159023198,80.126595,0,100,0,0,0,0,0,0,0,100,16,15,0,1504,0.0,16579.452,0.0,24946106.11,0,0,0,1,3,0,1,3
4539,6,10.1.1.8,3884774358,80.139264,0,100,0,0,0,0,0,0,91,9,16,16,0,618,0.0,24967.523,0.0,15435921.63,0,0,0,1,8,0,1,8
4541,6,10.1.1.1,595229600,80.179112,0,100,0,0,0,0,0,2,8,90,16,16,0,1407,0.0,18889.672,0.0,26584568.2,0,0,0,1,1,0,1,1
4543,6,10.1.1.2,2550164764,80.197523,0,100,0,0,0,0,0,0,100,0,16,15,0,512,0.0,137849.193,0.0,70578786.65,0,0,0,1,2,0,1,2
4553,6,10.1.1.2,2550164764,80.405969,0,100,0,0,0,0,0,0,100,0,16,16,0,504,0.0,122813.567,0.0,62015938.89,0,0,0,1,2,0,1,2
4557,6,10.1.1.7,1673646831,80.439509,0,100,0,0,0,0,0,0,100,0,16,16,0,259,0.0,13437.199,0.0,3491521.711,0,0,0,1,7,0,1,7
4559,6,10.1.1.6,2126477730,80.493434,0,100,0,0,0,0,0,0,100,0,16,16,0,416,0.0,40053.949,0.0,16662442.66,0,0,0,1,6,0,1,6
4566,6,10.1.1.2,2550164764,80.600802,0,100,0,0,0,0,0,1,99,0,16,15,0,506,0.0,131394.713,0.0,66517259.31,0,0,0,1,2,0,1,2
4573,6,10.1.1.2,2550164764,80.741416,0,100,0,0,0,0,0,0,100,0,16,16,0,510,0.0,182058.643,0.0,92980990.2,0,0,0,1,2,0,1,2
4579,6,10.1.1.2,2550164764,80.868224,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,201879.742,0.0,103362428.2,0,0,0,1,2,0,1,2
4590,6,10.1.1.8,3884774358,81.058154,0,100,0,0,0,0,0,0,96,4,16,16,0,601,0.0,27859.7,0.0,16760395.71,0,0,0,1,8,0,1,8
4594,6,10.1.1.2,2550164764,81.119773,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,101769.531,0.0,52105999.77,0,0,0,1,2,0,1,2
4596,6,10.1.1.6,2126477730,81.17434,0,100,0,0,0,0,0,0,100,0,16,16,0,414,0.0,37596.963,0.0,15568150.53,0,0,0,1,6,0,1,6
4599,6,10.1.1.2,2550164764,81.250512,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,195809.655,0.0,100254543.3,0,0,0,1,2,0,1,2
4606,6,10.1.1.2,2550164764,81.473059,0,100,0,0,0,0,0,2,98,0,16,16,0,501,0.0,115031.976,0.0,57718444.32,0,0,0,1,2,0,1,2
4610,6,10.1.1.2,2550164764,81.559939,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,294658.598,0.0,150865202.1,0,0,0,1,2,0,1,2
4615,6,10.1.1.1,595229600,81.636779,0,100,0,0,0,0,0,2,9,89,16,16,0,1398,0.0,17562.309,0.0,24559132.67,0,0,0,1,1,0,1,1
4617,6,10.1.1.2,2550164764,81.689154,0,100,0,0,0,0,0,0,100,0,16,16,0,508,0.0,198119.41,0.0,100803155.9,0,0,0,1,2,0,1,2
4622,6,10.1.1.2,2550164764,81.782187,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,275171.658,0.0,140887889.0,0,0,0,1,2,0,1,2
4623,6,10.1.1.3,159023198,81.8004,0,100,0,0,0,0,0,0,0,100,16,16,0,1507,0.0,15294.494,0.0,23051860.9,0,0,0,1,3,0,1,3
4629,6,10.1.1.7,1673646831,81.858914,0,100,0,0,0,0,0,0,100,0,16,16,0,261,0.0,18035.723,0.0,4709488.099,0,0,0,1,7,0,1,7
4631,6,10.1.1.6,2126477730,81.975519,0,100,0,0,0,0,0,0,100,0,16,16,0,414,0.0,31952.912,0.0,13251511.71,0,0,0,1,6,0,1,6
4632,6,10.1.1.2,2550164764,81.992045,0,100,0,0,0,0,0,2,98,0,16,16,0,494,0.0,121987.283,0.0,60271476.79,0,0,0,1,2,0,1,2
4634,6,10.1.1.8,3884774358,82.027913,0,100,0,0,0,0,0,0,96,4,16,16,0,584,0.0,26398.312,0.0,15441956.4,0,0,0,1,8,0,1,4
4640,6,10.1.1.2,2550164764,82.139741,0,100,0,0,0,0,0,0,100,0,16,16,0,510,0.0,173328.979,0.0,88411645.47,0,0,0,1,2,0,1,2
4648,6,10.1.1.2,2550164764,82.327816,0,100,0,0,0,0,0,0,100,0,16,16,0,510,0.0,136115.864,0.0,69429979.77,0,0,0,1,2,0,1,2
4655,6,10.1.1.2,2550164764,82.523707,0,100,0,0,0,0,0,2,98,0,16,15,0,501,0.0,130684.986,0.0,65488860.24,0,0,0,1,2,0,1,2
4665,6,10.1.1.6,2126477730,82.616505,0,100,0,0,0,0,0,0,100,0,15,16,0,410,0.0,39938.457,0.0,16384352.63,0,0,0,1,6,0,1,6
4669,6,10.1.1.2,2550164764,82.656751,0,100,0,0,0,0,0,0,100,0,16,16,0,509,0.0,192417.54,0.0,98025191.4,0,0,0,1,2,0,1,2
4679,6,10.1.1.2,2550164764,82.829923,0,100,0,0,0,0,0,1,99,0,15,16,0,508,0.0,147829.906,0.0,75121244.89,0,0,0,1,2,0,1,2
4686,6,10.1.1.8,3884774358,82.928543,0,100,0,0,0,0,0,0,94,6,16,16,0,593,0.0,28424.547,0.0,16881907.16,0,0,0,1,8,0,1,8
4693,6,10.1.1.2,2550164764,83.021453,0,100,0,0,0,0,0,1,99,0,16,16,0,508,0.0,133660.364,0.0,67920850.71,0,0,0,1,2,0,1,2
4696,6,10.1.1.9,3428079016,83.140826,0,100,0,0,0,0,0,0,0,100,16,16,0,1527,0.0,8033.596,0.0,12272763.73,0,0,0,1,9,0,1,9
4698,6,10.1.1.1,595229600,83.168859,0,100,0,0,0,0,0,2,7,91,16,15,0,1422,0.0,16709.311,0.0,23772670.84,0,0,0,1,1,0,1,1
4703,6,10.1.1.6,2126477730,83.274844,0,100,0,0,0,0,0,0,100,0,16,16,0,410,0.0,38885.754,0.0,15952491.69,0,0,0,1,6,0,1,6
4704,6,10.1.1.2,2550164764,83.298234,0,100,0,0,0,0,0,0,100,0,16,16,0,510,0.0,92491.95,0.0,47237488.78,0,0,0,1,2,0,1,2
4707,6,10.1.1.3,159023198,83.340286,0,100,0,0,0,0,0,0,0,100,16,16,0,1505,0.0,16624.607,0.0,25035328.63,0,0,0,1,3,0,1,3
4710,6,10.1.1.7,1673646831,83.401714,0,100,0,0,0,0,0,0,100,0,16,16,0,263,0.0,16593.208,0.0,4364677.353,0,0,0,1,7,0,1,7
4718,6,10.1.1.2,2550164764,83.541854,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,105081.617,0.0,53801787.79,0,0,0,1,2,0,1,2
4722,6,10.1.1.2,2550164764,83.683276,0,100,0,0,0,0,0,1,99,0,16,16,0,508,0.0,181018.775,0.0,91986500.45,0,0,0,1,2,0,1,2
4729,6,10.1.1.2,2550164764,83.818579,0,100,0,0,0,0,0,0,100,0,16,16,0,504,0.0,189204.941,0.0,95540926.98,0,0,0,1,2,0,1,2
4731,6,10.1.1.8,3884774358,83.866037,0,100,0,0,0,0,0,0,95,5,16,16,0,608,0.0,27306.84,0.0,16620035.27,0,0,0,1,8,0,1,8
4739,6,10.1.1.2,2550164764,84.004864,0,100,0,0,0,0,0,1,99,0,16,16,0,508,0.0,137423.826,0.0,69833291.35,0,0,0,1,2,0,1,2
4742,6,10.1.1.6,2126477730,84.111007,0,100,0,0,0,0,0,0,100,0,16,16,0,421,0.0,30616.039,0.0,12912620.43,0,0,0,1,6,0,1,6
4744,6,10.1.1.2,2550164764,84.145902,0,100,0,0,0,0,0,0,100,0,16,16,0,504,0.0,181511.442,0.0,91539850.27,0,0,0,1,2,0,1,2
4756,6,10.1.1.2,2550164764,84.328867,0,100,0,0,0,0,0,0,100,0,16,16,0,503,0.0,139917.44,0.0,70473616.08,0,0,0,1,2,0,1,2
4764,6,10.1.1.2,2550164764,84.465298,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,187640.668,0.0,96072022.04,0,0,0,1,2,0,1,2
4771,6,10.1.1.1,595229600,84.594161,0,100,0,0,0,0,0,1,9,90,16,16,0,1420,0.0,17961.105,0.0,25507643.48,0,0,0,1,1,0,1,1
4776,6,10.1.1.6,2126477730,84.696878,0,100,0,0,0,0,0,0,100,0,16,16,0,417,0.0,43695.627,0.0,18261276.53,0,0,0,1,6,0,1,6
4779,6,10.1.1.2,2550164764,84.741881,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,92558.046,0.0,47389719.44,0,0,0,1,2,0,1,2
4782,6,10.1.1.3,159023198,84.799041,0,100,0,0,0,0,0,0,0,100,16,16,0,1504,0.0,17549.211,0.0,26405245.27,0,0,0,1,3,0,1,3
4789,6,10.1.1.2,2550164764,84.88939,0,100,0,0,0,0,0,0,100,0,16,16,0,510,0.0,173548.898,0.0,88634893.07,0,0,0,1,2,0,1,2
4790,6,10.1.1.7,1673646831,84.891527,0,100,0,0,0,0,0,0,100,0,16,16,0,258,0.0,17183.366,0.0,4442931.202,0,0,0,1,7,0,1,7
4791,6,10.1.1.8,3884774358,84.892069,0,100,0,0,0,0,0,0,95,5,16,16,0,597,0.0,24950.49,0.0,14898436.34,0,0,0,1,8,0,1,8
4796,6,10.1.1.2,2550164764,85.038147,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,172092.764,0.0,88111495.15,0,0,0,1,2,0,1,2
4802,6,10.1.1.2,2550164764,85.158696,0,100,0,0,0,0,0,1,99,0,16,16,0,508,0.0,212361.842,0.0,107913793.8,0,0,0,1,2,0,1,2
4811,6,10.1.1.2,2550164764,85.316434,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,162294.223,0.0,83094642.08,0,0,0,1,2,0,1,2
4813,6,10.1.1.6,2126477730,85.360769,0,100,0,0,0,0,0,0,100,0,16,16,0,415,0.0,38560.542,0.0,16016506.88,0,0,0,1,6,0,1,6
4817,6,10.1.1.2,2550164764,85.425562,0,100,0,0,0,0,0,1,99,0,16,16,0,506,0.0,234586.911,0.0,118757277.7,0,0,0,1,2,0,1,2
4823,6,10.1.1.2,2550164764,85.535693,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,232450.895,0.0,119014858.3,0,0,0,1,2,0,1,2
4829,6,10.1.1.2,2550164764,85.686539,0,100,0,0,0,0,0,0,100,0,16,16,0,507,0.0,169709.5,0.0,86130965.45,0,0,0,1,2,0,1,2
4834,6,10.1.1.2,2550164764,85.821091,0,100,0,0,0,0,0,1,99,0,16,16,0,506,0.0,190261.012,0.0,96317734.5,0,0,0,1,2,0,1,2
4838,6,10.1.1.1,595229600,85.911469,0,100,0,0,0,0,0,1,6,93,16,16,0,1440,0.0,19433.573,0.0,27996782.4,0,0,0,1,1,0,1,1
4843,6,10.1.1.2,2550164764,85.985761,0,100,0,0,0,0,0,0,100,0,15,16,0,504,0.0,155462.449,0.0,78402822.26,0,0,0,1,2,0,1,2
4846,6,10.1.1.6,2126477730,86.01487,0,100,0,0,0,0,0,0,100,0,16,16,0,415,0.0,39137.693,0.0,16256232.15,0,0,0,1,6,0,1,6
4855,6,10.1.1.8,3884774358,86.075632,0,100,0,0,0,0,0,0,90,10,16,16,0,641,0.0,21629.605,0.0,13870633.07,0,0,0,1,8,0,1,8
4856,6,10.1.1.2,2550164764,86.078116,0,100,0,0,0,0,0,0,100,0,16,16,0,510,0.0,277191.234,0.0,141389704.7,0,0,0,1,2,0,1,2
4860,6,10.1.1.9,3428079016,86.126297,0,100,0,0,0,0,0,0,1,99,16,16,0,1511,0.0,8574.861,0.0,12962446.42,0,0,0,1,9,0,1,3
4866,6,10.1.1.2,2550164764,86.199209,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,211407.7,0.0,108240742.6,0,0,0,1,2,0,1,2
4871,6,10.1.1.3,159023198,86.234425,0,100,0,0,0,0,0,0,0,100,16,16,0,1502,0.0,17834.948,0.0,26800933.45,0,0,0,1,3,0,1,3
4874,6,10.1.1.2,2550164764,86.320935,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,210308.335,0.0,107677867.6,0,0,0,1,2,0,1,2
4882,6,10.1.1.2,2550164764,86.531194,0,100,0,0,0,0,0,0,100,0,16,16,0,509,0.0,121754.621,0.0,62026673.94,0,0,0,1,2,0,1,2
4886,6,10.1.1.7,1673646831,86.569888,0,100,0,0,0,0,0,0,100,0,16,16,0,259,0.0,15252.974,0.0,3953570.953,0,0,0,1,7,0,1,7
4891,6,10.1.1.2,2550164764,86.651042,0,100,0,0,0,0,0,0,100,0,16,16,0,510,0.0,213603.875,0.0,108955064.7,0,0,0,1,2,0,1,2
4892,6,10.1.1.6,2126477730,86.670856,0,100,0,0,0,0,0,0,100,0,16,16,0,418,0.0,39025.219,0.0,16334395.62,0,0,0,1,6,0,1,6
4910,6,10.1.1.2,2550164764,86.94202,0,100,0,0,0,0,0,0,100,0,16,16,0,506,0.0,87979.174,0.0,44594883.51,0,0,0,1,2,0,1,2
4915,6,10.1.1.8,3884774358,86.994682,0,100,0,0,0,0,0,0,92,8,15,16,0,596,0.0,27854.851,0.0,16614861.39,0,0,0,1,8,0,1,8
4917,6,10.1.1.2,2550164764,87.109571,0,100,0,0,0,0,0,3,97,0,16,16,0,496,0.0,152789.263,0.0,75881259.53,0,0,0,1,2,0,1,2
4920,6,10.1.1.1,595229600,87.149332,0,100,0,0,0,0,0,0,6,94,16,16,0,1459,0.0,20680.801,0.0,30190660.9,0,0,0,1,1,0,1,1
4923,6,10.1.1.2,2550164764,87.26241,0,100,0,0,0,0,0,0,100,0,16,15,0,512,0.0,167496.576,0.0,85758246.81,0,0,0,1,2,0,1,2
4930,6,10.1.1.6,2126477730,87.434671,0,100,0,0,0,0,0,0,100,0,16,16,0,417,0.0,33515.972,0.0,13985544.97,0,0,0,1,6,0,1,6
4936,6,10.1.1.2,2550164764,87.477166,0,100,0,0,0,0,0,0,100,0,16,16,0,510,0.0,119205.045,0.0,60804109.19,0,0,0,1,2,0,1,2
4951,6,10.1.1.2,2550164764,87.69815,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,115845.5,0.0,59312896.24,0,0,0,1,2,0,1,2
4965,6,10.1.1.8,3884774358,87.910715,0,100,0,0,0,0,0,0,94,6,16,16,0,612,0.0,27946.591,0.0,17116727.78,0,0,0,1,8,0,1,8
4967,6,10.1.1.2,2550164764,87.94503,0,100,0,0,0,0,0,2,98,0,16,15,0,504,0.0,103694.08,0.0,52294998.18,0,0,0,1,2,0,1,2
4975,6,10.1.1.3,159023198,88.065809,0,100,0,0,0,0,0,0,0,100,16,16,0,1500,0.0,13978.5,0.0,20969986.19,0,0,0,1,3,0,1,3
4979,6,10.1.1.2,2550164764,88.12829,0,100,0,0,0,0,0,0,100,0,16,16,0,509,0.0,139692.268,0.0,71164829.0,0,0,0,1,2,0,1,2
4985,6,10.1.1.7,1673646831,88.253445,0,100,0,0,0,0,0,0,100,0,16,16,0,261,0.0,15205.902,0.0,3970565.186,0,0,0,1,7,0,1,7
4987,6,10.1.1.2,2550164764,88.26106,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,192814.553,0.0,98721050.91,0,0,0,1,2,0,1,2
4992,6,10.1.1.6,2126477730,88.316948,0,100,0,0,0,0,0,0,100,0,16,16,0,416,0.0,29015.83,0.0,12089155.51,0,0,0,1,6,0,1,6
5003,6,10.1.1.1,595229600,88.418988,0,100,0,0,0,0,0,2,10,88,16,16,0,1392,0.0,20162.943,0.0,28079720.49,0,0,0,1,1,0,1,1
5005,6,10.1.1.2,2550164764,88.429955,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,151573.457,0.0,77605610.12,0,0,0,1,2,0,1,2
5012,6,10.1.1.2,2550164764,88.5375,0,100,0,0,0,0,0,0,100,0,16,16,0,506,0.0,238039.586,0.0,120657505.4,0,0,0,1,2,0,1,2
5018,6,10.1.1.2,2550164764,88.744201,0,100,0,0,0,0,0,1,99,0,16,16,0,507,0.0,123850.511,0.0,62856611.51,0,0,0,1,2,0,1,2
5026,6,10.1.1.2,2550164764,88.883093,0,100,0,0,0,0,0,0,100,0,16,15,0,509,0.0,184315.641,0.0,93897760.01,0,0,0,1,2,0,1,2
5027,6,10.1.1.8,3884774358,88.914425,0,100,0,0,0,0,0,0,98,2,16,16,0,563,0.0,25505.374,0.0,14364626.78,0,0,0,1,8,0,1,8
5031,6,10.1.1.6,2126477730,89.001066,0,100,0,0,0,0,0,0,100,0,16,16,0,420,0.0,37420.443,0.0,15734547.97,0,0,0,1,6,0,1,6
5037,6,10.1.1.2,2550164764,89.065683,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,140204.825,0.0,71784870.15,0,0,0,1,2,0,1,2
5046,6,10.1.1.2,2550164764,89.215231,0,100,0,0,0,0,0,0,100,0,16,16,0,506,0.0,171182.708,0.0,86769091.02,0,0,0,1,2,0,1,2
5054,6,10.1.1.2,2550164764,89.434923,0,100,0,0,0,0,0,0,100,0,16,16,0,507,0.0,116526.778,0.0,59139670.47,0,0,0,1,2,0,1,2
5056,6,10.1.1.9,3428079016,89.525323,0,100,0,0,0,0,0,0,1,99,16,16,0,1520,0.0,7531.57,0.0,11447985.67,0,0,0,1,9,0,1,9
5059,6,10.1.1.3,159023198,89.601243,0,100,0,0,0,0,0,0,0,100,16,16,0,1497,0.0,16672.81,0.0,24969200.77,0,0,0,1,3,0,1,3
5062,6,10.1.1.6,2126477730,89.633118,0,100,0,0,0,0,0,0,100,0,16,16,0,413,0.0,40503.0,0.0,16745560.37,0,0,0,1,6,0,1,6
5068,6,10.1.1.1,595229600,89.765347,0,100,0,0,0,0,0,0,4,96,16,16,0,1486,0.0,19014.245,0.0,28268858.15,0,0,0,1,1,0,1,3
5069,6,10.1.1.2,2550164764,89.791092,0,100,0,0,0,0,0,1,99,0,16,15,0,508,0.0,71875.994,0.0,36524505.32,0,0,0,1,2,0,1,2
5074,6,10.1.1.8,3884774358,89.877694,0,100,0,0,0,0,0,0,92,8,16,16,0,615,0.0,26576.169,0.0,16345407.23,0,0,0,1,8,0,1,8
5076,6,10.1.1.2,2550164764,89.906952,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,220955.9,0.0,113129420.7,0,0,0,1,2,0,1,2
5080,6,10.1.1.2,2550164764,90.0175,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,231574.074,0.0,118565925.8,0,0,0,1,2,0,1,2
5081,6,10.1.1.7,1673646831,90.02748,0,100,0,0,0,0,0,0,100,0,16,16,0,261,0.0,14430.379,0.0,3777295.931,0,0,0,1,7,0,1,7
5091,6,10.1.1.2,2550164764,90.216117,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,128891.141,0.0,65992263.94,0,0,0,1,2,0,1,2
5095,6,10.1.1.6,2126477730,90.358043,0,100,0,0,0,0,0,0,100,0,16,16,0,417,0.0,35313.996,0.0,14758425.21,0,0,0,1,6,0,1,6
5097,6,10.1.1.2,2550164764,90.384189,0,100,0,0,0,0,0,0,100,0,15,16,0,510,0.0,152315.688,0.0,77790667.98,0,0,0,1,2,0,1,2
5102,6,10.1.1.2,2550164764,90.518576,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,190494.593,0.0,97533231.72,0,0,0,1,2,0,1,2
5106,6,10.1.1.2,2550164764,90.651268,0,100,0,0,0,0,0,0,100,0,16,16,0,510,0.0,192928.187,0.0,98408809.56,0,0,0,1,2,0,1,2
5111,6,10.1.1.2,2550164764,90.764911,0,100,0,0,0,0,0,0,100,0,16,15,0,510,0.0,225266.981,0.0,114904181.8,0,0,0,1,2,0,1,2
5118,6,10.1.1.8,3884774358,90.855517,0,100,0,0,0,0,0,0,95,5,16,16,0,581,0.0,26180.613,0.0,15214077.94,0,0,0,1,8,0,1,8
5122,6,10.1.1.2,2550164764,90.962205,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,129755.595,0.0,66434864.78,0,0,0,1,2,0,1,2
5130,6,10.1.1.3,159023198,91.087501,0,100,0,0,0,0,0,0,0,100,16,16,0,1511,0.0,17224.465,0.0,26026856.19,0,0,0,1,3,0,1,3
5132,6,10.1.1.2,2550164764,91.1538,0,100,0,0,0,0,0,1,99,0,16,16,0,506,0.0,133615.124,0.0,67641320.27,0,0,0,1,2,0,1,2
5136,6,10.1.1.6,2126477730,91.227871,0,100,0,0,0,0,0,0,100,0,16,16,0,412,0.0,29431.106,0.0,12149160.72,0,0,0,1,6,0,1,6
5137,6,10.1.1.1,595229600,91.32581,0,100,0,0,0,0,0,1,11,88,16,16,0,1393,0.0,16405.388,0.0,22867798.28,0,0,0,1,1,0,1,1
5146,6,10.1.1.2,2550164764,91.428984,0,100,0,0,0,0,0,0,100,0,16,16,0,509,0.0,93028.693,0.0,47392537.27,0,0,0,1,2,0,1,2
5158,6,10.1.1.2,2550164764,91.557241,0,100,0,0,0,0,0,0,100,0,16,16,0,508,0.0,199599.186,0.0,101556065.7,0,0,0,1,2,0,1,2
5165,6,10.1.1.2,2550164764,91.710728,0,100,0,0,0,0,0,0,100,0,16,16,0,508,0.0,166789.406,0.0,84755704.32,0,0,0,1,2,0,1,2
5168,6,10.1.1.7,1673646831,91.752189,0,100,0,0,0,0,0,0,100,0,16,16,0,264,0.0,14843.085,0.0,3923324.342,0,0,0,1,7,0,1,7
